NAME,PLATFORM,YEAR,GENRE,PUBLISHER,GLOBAL_SALES,SALES_TIER
Atelier Sophie: The Alchemist of the Mysterious Book,PS4,2015.0,Role-Playing,Tecmo Koei,0.1,3
Marvel Super Hero Squad: The Infinity Gauntlet,3DS,2011.0,Action,THQ,0.1,3
Evil Dead: Fistfull of Boomstick,XB,2003.0,Action,THQ,0.1,3
Tom Clancy's Classic Trilogy,XB,2004.0,Shooter,Ubisoft,0.1,3
Harvest Moon DS Cute (jp sales),DS,2005.0,Simulation,Marvelous Interactive,0.1,3
Bleach: Dark Souls (JP sales),DS,2007.0,Fighting,Sega,0.1,3
Indigo Prophecy,XB,2005.0,Adventure,Atari,0.1,3
NASCAR '14,PS3,2014.0,Racing,Deep Silver,0.1,3
Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,DS,2007.0,Misc,Benesse,0.1,3
Over the Hedge,XB,2006.0,Platform,Activision,0.1,3
Sneakers,XB,2002.0,Puzzle,Microsoft Game Studios,0.1,3
Sword Art Online: Lost Song,PS3,2015.0,Role-Playing,Namco Bandai Games,0.1,3
Crime Crackers,PS,1994.0,Role-Playing,Sony Computer Entertainment,0.1,3
Earth Defense Force 2025.1: The Shadow of New Despair,PS4,2015.0,Action,D3Publisher,0.1,3
Pro Evolution Soccer 2013,Wii,2012.0,Sports,Konami Digital Entertainment,0.1,3
Micro Machines V3,PS,1997.0,Racing,Codemasters,0.1,3
Alvin and the Chipmunks: Chipwrecked,Wii,2011.0,Misc,505 Games,0.1,3
College Hoops 2K6,XB,2005.0,Sports,Take-Two Interactive,0.1,3
"Sakura Wars 2: Kimi, Shinitamou koto Nakare",DC,2000.0,Adventure,Sega,0.1,3
NatGeo Challenge! Wild Life,PS3,2010.0,Misc,Black Bean Games,0.1,3
Idol Janshi Suchie-Pai Remix,SAT,1995.0,Misc,Jaleco,0.1,3
Kung Fu Panda 2,PS3,2011.0,Action,THQ,0.1,3
Star Wars: Lethal Alliance,DS,2006.0,Action,Ubisoft,0.1,3
Exhibition Volume 03,XB,2003.0,Misc,Microsoft Game Studios,0.1,3
Zero4 Champ RR-Z,SNES,1995.0,Racing,Media Rings,0.1,3
Initial D: Street Stage,PSP,2006.0,Racing,Sega,0.1,3
Tales of Innocence R,PSV,2012.0,Role-Playing,Namco Bandai Games,0.1,3
Generator Rex: Agent of Providence,3DS,2011.0,Action,Activision,0.1,3
Petz Hamsterz Superstarz,DS,2009.0,Simulation,Ubisoft,0.1,3
NeverDead,X360,2012.0,Shooter,Konami Digital Entertainment,0.1,3
Happy Feet Two,X360,,Action,Warner Bros. Interactive Entertainment,0.1,3
Age of Empires II: The Age of Kings,PC,1999.0,Strategy,Microsoft Game Studios,0.1,3
"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,2010.0,Strategy,THQ,0.1,3
Predator: Concrete Jungle,XB,2005.0,Action,Vivendi Games,0.1,3
CSI: Hard Evidence,X360,2007.0,Adventure,Ubisoft,0.1,3
F1 2014,PC,2014.0,Racing,Codemasters,0.1,3
Code Lyoko: Quest for Infinity,Wii,2007.0,Action,Game Factory,0.1,3
Fate/hollow ataraxia,PSV,2014.0,Adventure,Type-Moon,0.1,3
Lucky * Star: Ryouou Gakuen Outousai,PS2,2008.0,Adventure,Kadokawa Shoten,0.1,3
Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013.0,Puzzle,Warner Bros. Interactive Entertainment,0.1,3
Murder in Venice,DS,2011.0,Adventure,City Interactive,0.1,3
Nancy Drew: The Model Mysteries,DS,2010.0,Puzzle,THQ,0.1,3
Ride,XOne,2015.0,Racing,Milestone S.r.l.,0.1,3
Naruto Shippuden: Gekito Ninja Taisen! EX,Wii,2007.0,Fighting,Takara Tomy,0.1,3
Universal Studios Theme Parks Adventure,GC,2001.0,Misc,Kemco,0.1,3
Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS,DS,2009.0,Misc,Nintendo,0.1,3
Little League World Series Baseball 2010,X360,2010.0,Sports,Activision,0.1,3
Piglet's Big Game,PS2,2003.0,Platform,Gotham Games,0.1,3
Real Bout Garou Densetsu,SAT,1996.0,Fighting,SNK,0.1,3
Arcania: Gothic 4,X360,2010.0,Role-Playing,JoWood Productions,0.1,3
Ben 10 Galactic Racing,X360,2011.0,Racing,D3Publisher,0.1,3
Project FIFA World Cup,PS2,2002.0,Sports,Electronic Arts,0.1,3
System Flaw,DS,2009.0,Shooter,Enjoy Gaming ltd.,0.1,3
Rio,X360,2011.0,Misc,THQ,0.1,3
Rocky: Legends,XB,2004.0,Action,Ubisoft,0.1,3
Lord of Apocalypse,PSP,2011.0,Role-Playing,Square Enix,0.1,3
The BIGS 2,PSP,2009.0,Sports,Take-Two Interactive,0.1,3
Horse Life Adventures,DS,2008.0,Simulation,Deep Silver,0.1,3
iCarly 2: iJoin The Click!,Wii,2010.0,Adventure,Activision,0.1,3
Burnout Paradise: The Ultimate Box,PC,2009.0,Racing,Electronic Arts,0.1,3
Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,GBA,2004.0,Adventure,Nintendo,0.1,3
The Secret Saturdays: Beasts of the 5th Sun,Wii,2009.0,Action,D3Publisher,0.1,3
Winter Stars,X360,2011.0,Sports,Deep Silver,0.1,3
Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou,DS,2008.0,Adventure,Alchemist,0.1,3
Star Trek: Shattered Universe,PS2,2004.0,Simulation,Global Star,0.1,3
The Land Before Time: Great Valley Racing Adventure,PS,2001.0,Racing,TDK Mediactive,0.1,3
Ultra Street Fighter IV,PS4,2015.0,Fighting,Capcom,0.1,3
Animal Planet: Vet Life,Wii,2009.0,Simulation,Activision,0.1,3
Cubic Ninja,3DS,2011.0,Platform,Ubisoft,0.1,3
Championship Pony,DS,2008.0,Simulation,"Destination Software, Inc",0.1,3
Harvest Moon: Frantic Farming,DS,2009.0,Puzzle,Rising Star Games,0.1,3
Rise of the Tomb Raider,PC,2016.0,Adventure,Square Enix,0.1,3
Pinball Hall of Fame: The Williams Collection,3DS,2011.0,Misc,Crave Entertainment,0.1,3
Persona 5,PS3,2016.0,Role-Playing,Unknown,0.1,3
Power Stone Collection,PSP,2006.0,Action,Capcom,0.1,3
MTX Mototrax,XB,2004.0,Racing,Activision,0.1,3
Blast Chamber,PS,1996.0,Shooter,Activision,0.1,3
Thor: God of Thunder,3DS,2011.0,Action,Sega,0.1,3
Mana Khemia: Student Alliance,PSP,2008.0,Role-Playing,Nippon Ichi Software,0.1,3
Retro Game Challenge (US sales),DS,2007.0,Action,Namco Bandai Games,0.1,3
EyeToy: Operation Spy,PS2,2005.0,Action,Sony Computer Entertainment,0.1,3
Zoo Tycoon (2013),X360,2013.0,Simulation,Microsoft Game Studios,0.1,3
MotoGP 07,PS2,2007.0,Racing,Capcom,0.1,3
Touch Detective,DS,2006.0,Adventure,505 Games,0.1,3
Option Tuning Car Battle,PS,1998.0,Racing,MTO,0.1,3
Rapala Pro Bass Fishing 2010,DS,2010.0,Sports,Activision,0.1,3
Derby Jockey 2,SNES,1995.0,Sports,Asmik Corp,0.1,3
Famicom Mini: Mappy,GBA,2004.0,Platform,Nintendo,0.1,3
Reign of Fire,XB,2002.0,Shooter,BAM! Entertainment,0.1,3
Descent Maximum,PS,1997.0,Shooter,Interplay Productions,0.1,3
Disney Sing It! High School Musical 3: Senior Year,X360,2009.0,Misc,Disney Interactive Studios,0.1,3
"Blast Works: Build, Trade, Destroy",Wii,2008.0,Shooter,Eidos Interactive,0.1,3
Resident Evil: Revelations 2,XOne,2015.0,Action,Capcom,0.1,3
Major League Baseball 2K11,DS,2011.0,Sports,Take-Two Interactive,0.1,3
Shining Force EXA,PS2,2007.0,Role-Playing,Sega,0.1,3
Virtual Pro Wrestling,PS,1996.0,Fighting,Asmik Ace Entertainment,0.1,3
Wasteland 2,PC,2015.0,Role-Playing,inXile Entertainment,0.1,3
Shadow Tower,PS,1998.0,Role-Playing,From Software,0.1,3
Luminous Arc 2 (JP sales),DS,,Role-Playing,Unknown,0.1,3
Ninja Reflex,DS,2008.0,Action,Electronic Arts,0.1,3
Dragon Ball: Evolution,PSP,2009.0,Fighting,Namco Bandai Games,0.1,3
Red Bull BC One,DS,2008.0,Misc,Playlogic Game Factory,0.1,3
Heatseeker,Wii,2007.0,Action,Codemasters,0.1,3
Watchmen: The End is Nigh Part 1 & 2,X360,2009.0,Action,Warner Bros. Interactive Entertainment,0.1,3
Ford Racing 3,DS,2005.0,Racing,Zoo Digital Publishing,0.1,3
Ice Age 2: The Meltdown,XB,2006.0,Platform,Vivendi Games,0.1,3
Guilty Gear Isuka,PS2,2004.0,Fighting,505 Games,0.1,3
MySims SkyHeroes,X360,2010.0,Action,Electronic Arts,0.1,3
NASCAR Unleashed,PS3,2011.0,Racing,Activision,0.1,3
Shadow Master,PS,1997.0,Adventure,Psygnosis,0.1,3
Global Touring Challenge: Africa,PS2,2001.0,Racing,Rage Software,0.1,3
Jikkyou Powerful Pro Yakyuu 2013,PSV,2013.0,Sports,Konami Digital Entertainment,0.1,3
Dead or Alive 5,PSV,2013.0,Fighting,Tecmo Koei,0.1,3
Tokimeki Memorial: Taisen Pazurudama,PS,1996.0,Puzzle,Konami Digital Entertainment,0.1,3
InuYasha: Secret of the Divine Jewel,DS,2007.0,Role-Playing,Namco Bandai Games,0.1,3
MotoGP 2,XB,2003.0,Racing,THQ,0.1,3
Pro Yakyuu Famista DS,DS,2007.0,Sports,Namco Bandai Games,0.1,3
Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,2002.0,Fighting,Banpresto,0.1,3
BIT.TRIP COMPLETE,Wii,2011.0,Misc,Rising Star Games,0.1,3
EyeCreate,PS3,2007.0,Misc,Sony Computer Entertainment,0.1,3
Skylanders: Spyro's Adventure,PC,2011.0,Action,Activision,0.1,3
Paws & Claws: Pet Vet,Wii,2009.0,Simulation,THQ,0.1,3
Touch Mechanic,DS,2008.0,Simulation,Nintendo,0.1,3
Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,PSV,2012.0,Adventure,Gust,0.1,3
Ar tonelico: Melody of Elemia,PS2,2006.0,Role-Playing,505 Games,0.1,3
Man vs. Wild,X360,2011.0,Action,Crave Entertainment,0.1,3
Sol Trigger,PSP,2012.0,Role-Playing,Image Epoch,0.1,3
Pony Friends 2,Wii,2009.0,Simulation,Eidos Interactive,0.1,3
Castlevania Double Pack,GBA,2006.0,Platform,Konami Digital Entertainment,0.1,3
Ballistic: Ecks vs. Sever,GBA,2002.0,Shooter,BAM! Entertainment,0.1,3
Jikkyou Powerful Pro Yakyuu 11,GC,2004.0,Sports,Konami Digital Entertainment,0.1,3
Steel Battalion,XB,2002.0,Simulation,Microsoft Game Studios,0.1,3
The Daring Game for Girls,Wii,,Adventure,Unknown,0.1,3
Glory Days 2,DS,2007.0,Strategy,Ghostlight,0.1,3
Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama,DS,2009.0,Action,Blast! Entertainment Ltd,0.1,3
Street Fighter Collection,PS,1997.0,Fighting,Capcom,0.1,3
thinkSMART,DS,2010.0,Misc,Conspiracy Entertainment,0.1,3
Digimon Story: Super Xros Wars Blue/Red,DS,2011.0,Role-Playing,Namco Bandai Games,0.1,3
Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,DS,2010.0,Sports,Konami Digital Entertainment,0.1,3
Mind Quiz,PSP,2006.0,Action,Ubisoft,0.1,3
Populous DS,DS,2008.0,Strategy,Rising Star Games,0.1,3
Who Wants to Be A Millionaire?,X360,2011.0,Misc,Ubisoft,0.1,3
Bladestorm: The Hundred Years' War,X360,2007.0,Action,Tecmo Koei,0.1,3
Cartoon Network: Punch Time Explosion,3DS,2011.0,Fighting,Deep Silver,0.1,3
Imagine: Reporter,DS,2010.0,Simulation,Ubisoft,0.1,3
Disney Planes Fire & Rescue,3DS,2014.0,Action,Disney Interactive Studios,0.1,3
MX SuperFly featuring Ricky Carmichael,XB,2002.0,Racing,THQ,0.1,3
Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,DS,2009.0,Simulation,Konami Digital Entertainment,0.1,3
Natural Doctrine,PS4,2014.0,Role-Playing,Nippon Ichi Software,0.1,3
SNK vs. Capcom Card Fighters DS,DS,2006.0,Strategy,Ignition Entertainment,0.1,3
Mystery Stories: Curse of the Ancient Spirits,DS,2011.0,Adventure,GSP,0.1,3
Kuroko's Basketball: Miracle Game,3DS,2014.0,Sports,Namco Bandai Games,0.1,3
Minority Report: Everybody Runs,XB,2002.0,Action,Activision,0.1,3
MindJack,X360,2011.0,Shooter,Square Enix,0.1,3
ReCore,XOne,2016.0,Action,Microsoft Game Studios,0.1,3
NASCAR,PSP,2006.0,Racing,Electronic Arts,0.1,3
Halo 2,PC,2007.0,Shooter,Microsoft Game Studios,0.1,3
Shox,PS2,2002.0,Racing,Electronic Arts,0.09,3
Unou no Tatsujin: Soukai! Machigai Museum 2,DS,2007.0,Misc,Namco Bandai Games,0.09,3
Playboy: The Mansion,XB,2005.0,Simulation,Ubisoft,0.09,3
The X-Factor,X360,2010.0,Misc,Deep Silver,0.09,3
Gundam Breaker,PSV,2013.0,Action,Namco Bandai Games,0.09,3
Neo Atlas,PS,1998.0,Strategy,ArtDink,0.09,3
Jaws: Ultimate Predator,Wii,2011.0,Action,Majesco Entertainment,0.09,3
Disney's Aladdin in Nasira's Revenge,PS,2000.0,Action,Sony Computer Entertainment,0.09,3
Kiniro no Corda 3,PSP,2010.0,Adventure,Tecmo Koei,0.09,3
SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GC,2005.0,Adventure,Activision,0.09,3
Taiko no Tatsujin: Don Don! Mystery Adventure,3DS,2016.0,Action,Namco Bandai Games,0.09,3
Winning Post 6,PS2,2003.0,Sports,Tecmo Koei,0.09,3
Egg Monster Hero,DS,,Role-Playing,Square Enix,0.09,3
Rock Band Country Track Pack 2,Wii,2011.0,Misc,MTV Games,0.09,3
Darkest of Days,X360,2009.0,Shooter,Phantom EFX,0.09,3
Whacked!,XB,2002.0,Misc,Microsoft Game Studios,0.09,3
Ghostbusters: The Video Game (DS Version),PC,2010.0,Action,Take-Two Interactive,0.09,3
Barnyard,PS2,2006.0,Action,THQ,0.09,3
Big League Sports: Summer,Wii,2009.0,Sports,Activision,0.09,3
Angry Birds: Rio,PC,2011.0,Puzzle,Focus Home Interactive,0.09,3
Dance on Broadway,PS3,2011.0,Misc,Ubisoft,0.09,3
Risen 3: Titan Lords,PC,2014.0,Role-Playing,Deep Silver,0.09,3
Dungeons,PC,2011.0,Strategy,Kalypso Media,0.09,3
Pac-Man World 3,GC,2005.0,Platform,Namco Bandai Games,0.09,3
SingStar Apres-Ski Party 2,PS3,2010.0,Misc,Sony Computer Entertainment,0.09,3
Raven Squad: Operation Hidden Dagger,X360,2009.0,Shooter,Evolved Games,0.09,3
Rocky,GC,2002.0,Fighting,Rage Software,0.09,3
Gundam Breaker 3,PS4,2016.0,Action,Namco Bandai Games,0.09,3
Crash 'N' Burn,XB,2004.0,Racing,Eidos Interactive,0.09,3
Medieval II: Total War,PC,2006.0,Strategy,Sega,0.09,3
NFL Blitz 20-02,XB,2002.0,Sports,Midway Games,0.09,3
Metal Fight Beyblade,DS,2009.0,Action,Hudson Soft,0.09,3
Robots,XB,2005.0,Action,Vivendi Games,0.09,3
Speed Kings,PS2,2003.0,Racing,Acclaim Entertainment,0.09,3
Monopoly Collection,Wii,2011.0,Misc,Electronic Arts,0.09,3
The King of Fighters XIV,PS4,2016.0,Fighting,Deep Silver,0.09,3
Langrisser V: The End of Legend,SAT,1998.0,Strategy,NCS,0.09,3
FIFA Street 3,DS,2008.0,Sports,Electronic Arts,0.09,3
PhotoKano,PSP,2012.0,Adventure,Kadokawa Shoten,0.09,3
Ouchi Mainichi Tamagotchi,3DS,2012.0,Action,Namco Bandai Games,0.09,3
Fresh PreCure! Asobi Collection,DS,2009.0,Action,Namco Bandai Games,0.09,3
Populous: The Beginning,PS,1998.0,Strategy,Electronic Arts,0.09,3
Rygar: The Battle of Argus,Wii,2008.0,Action,Rising Star Games,0.09,3
Chess,PS,2001.0,Strategy,Success,0.09,3
Rosco McQueen: Firefighter Extreme,PS,1997.0,Action,Sony Computer Entertainment,0.09,3
Terranigma,SNES,1995.0,Role-Playing,Nintendo,0.09,3
PAC-MAN and the Ghostly Adventures,3DS,2013.0,Platform,Namco Bandai Games,0.09,3
The Voice,WiiU,2014.0,Action,Activision,0.09,3
Forever Kingdom,PS2,2001.0,Role-Playing,From Software,0.09,3
Blitz: Overtime,PSP,2006.0,Sports,Midway Games,0.09,3
Cabela's North American Adventures,PSP,2010.0,Sports,Activision,0.09,3
Altered Beast: Guardian of the Realms,GBA,2002.0,Action,THQ,0.09,3
Field & Stream: Total Outdoorsman Challenge,X360,2010.0,Sports,505 Games,0.09,3
Wordmaster,DS,2008.0,Strategy,Zoo Digital Publishing,0.09,3
Shining Tears,PS2,2004.0,Role-Playing,Sega,0.09,3
MotoGP,XB,2002.0,Racing,THQ,0.09,3
Scaler,PS2,2004.0,Platform,Take-Two Interactive,0.09,3
Gradius V,PS2,2004.0,Shooter,Konami Digital Entertainment,0.09,3
X-COM: UFO Defense,PS,1995.0,Strategy,Microprose,0.09,3
Raiden Fighters Aces,X360,2008.0,Shooter,Valcon Games,0.09,3
Scooby-Doo! Who's Watching Who?,DS,2006.0,Adventure,THQ,0.09,3
World Cup '98 France: Road to Win,SAT,1998.0,Sports,Sega,0.09,3
MLB SlugFest 20-04,XB,2003.0,Sports,Midway Games,0.09,3
Barbie and the Magic of Pegasus,GBA,2005.0,Action,Vivendi Games,0.09,3
SD Gundam G Generation DS,DS,2005.0,Role-Playing,Namco Bandai Games,0.09,3
Adventure Time: Finn & Jake Investigations,X360,2015.0,Action,Little Orbit,0.09,3
Bleach: Heat the Soul,PSP,2005.0,Fighting,Sony Computer Entertainment,0.09,3
Fishing Master World Tour,Wii,2009.0,Sports,Hudson Entertainment,0.09,3
Psychonauts,PS2,2005.0,Platform,Majesco Entertainment,0.09,3
Harvey Birdman: Attorney at Law,PSP,2008.0,Adventure,Capcom,0.09,3
World Stadium 5,PS,2001.0,Sports,Namco Bandai Games,0.09,3
The Legend of Heroes: A Tear of Vermillion,PSP,2005.0,Role-Playing,Namco Bandai Games,0.09,3
Digimon World: Next Order,PSV,2016.0,Action,Namco Bandai Games,0.09,3
The Amazing Spider-Man (Console Version),WiiU,2013.0,Action,Activision,0.09,3
The Crew: Wild Run,PS4,2015.0,Action,Ubisoft,0.09,3
ESPN NBA 2Night,PS2,2000.0,Sports,Konami Digital Entertainment,0.09,3
Uta no Prince-Sama: Debut,PSP,2012.0,Adventure,Broccoli,0.09,3
Galactic Taz Ball,DS,2010.0,Platform,Warner Bros. Interactive Entertainment,0.09,3
Freekstyle,GC,2002.0,Racing,Electronic Arts,0.09,3
Ford Mustang: The Legend Lives,XB,2005.0,Racing,Take-Two Interactive,0.09,3
Virtua Fighter CG Portrait Series Vol.3: Akira Yuki,SAT,1995.0,Misc,Sega,0.09,3
Digimon Rumble Arena 2,PS2,2004.0,Fighting,Atari,0.09,3
Scooby-Doo! Unmasked,DS,2005.0,Platform,THQ,0.09,3
Dora the Explorer: Dora Saves the Crystal Kingdom,PS2,2009.0,Misc,Take-Two Interactive,0.09,3
Etrian Odyssey 2 Untold: Knight of Fafnir,3DS,2014.0,Role-Playing,Atlus,0.09,3
"Prinny 2: Dawn of Operation Panties, Dood!",PSP,2010.0,Platform,Nippon Ichi Software,0.09,3
Alien Monster Bowling League,Wii,2009.0,Sports,Destineer,0.09,3
Devil May Cry 4,PS4,2015.0,Action,Capcom,0.09,3
Shockwave Assault,PS,1995.0,Simulation,Electronic Arts,0.09,3
echochrome,PSP,2008.0,Puzzle,Sony Computer Entertainment,0.09,3
Ribbit King,PS2,2003.0,Sports,Atari,0.09,3
Generator Rex: Agent of Providence,Wii,2011.0,Action,Activision,0.09,3
Championship Foosball,Wii,2008.0,Sports,505 Games,0.09,3
World Championship Poker 2: Featuring Howard Lederer,XB,2005.0,Misc,Crave Entertainment,0.09,3
Alien Hominid,GC,2004.0,Shooter,O3 Entertainment,0.09,3
Lego Star Wars: The Force Awakens,PSV,2016.0,Action,Warner Bros. Interactive Entertainment,0.09,3
Pro Yakyuu Greatest Nine 98,SAT,1998.0,Sports,Sega,0.09,3
Snood 2: On Vacation,DS,2005.0,Puzzle,Zoo Digital Publishing,0.09,3
Ninja Gaiden Black,XB,2005.0,Action,Microsoft Game Studios,0.09,3
Playmobil Pirates,DS,2009.0,Action,Mindscape,0.09,3
Girls und Panzer: I Will Master Tankery,PSV,2014.0,Action,Namco Bandai Games,0.09,3
Bogey: Dead 6,PS,1996.0,Simulation,Sony Computer Entertainment,0.09,3
Hakuouki: Zuisouroku Portable,PSP,2010.0,Adventure,Idea Factory,0.09,3
Puyo Pop Fever (JP sales),DS,2004.0,Puzzle,Ignition Entertainment,0.09,3
Dragon Ball Kai: Ultimate Butouden,DS,2011.0,Fighting,Namco Bandai Games,0.09,3
Yu-Gi-Oh! GX: The Beginning of Destiny (US sales),PS2,2007.0,Strategy,Konami Digital Entertainment,0.09,3
Brain Age: Concentration Training,3DS,2012.0,Puzzle,Nintendo,0.09,3
Henry Hatsworth in the Puzzling Adventure,DS,2009.0,Puzzle,Electronic Arts,0.09,3
Shin Megami Tensei,PS,2001.0,Role-Playing,Atlus,0.09,3
Trivial Pursuit unhinged,XB,2004.0,Misc,Atari,0.09,3
U-Sing  2,Wii,2010.0,Misc,Mindscape,0.09,3
Backyard Sports: Sandlot Sluggers,X360,2010.0,Sports,Atari,0.09,3
The Revenge of Shinobi,GBA,2002.0,Platform,Atari,0.09,3
Bloody Roar 4,PS2,2003.0,Fighting,Konami Digital Entertainment,0.09,3
Playmobil Circus,Wii,2009.0,Action,Mindscape,0.09,3
Let's Ride! Silver Buckle Stables,PS2,2006.0,Sports,THQ,0.09,3
Star Wars: Empire at War - Gold Pack,PC,2007.0,Strategy,LucasArts,0.09,3
Hakuoki: Demon of the Fleeting Blossom,PSP,2009.0,Adventure,Idea Factory,0.09,3
Cabela's Big Game Hunter,GBA,2002.0,Sports,Activision Value,0.09,3
Import Tuner Challenge (American sales),X360,2006.0,Racing,Ubisoft,0.09,3
I-Ninja,GC,2003.0,Platform,Namco Bandai Games,0.09,3
Truth or Lies,PS3,2010.0,Misc,THQ,0.09,3
WSC Real 11: World Snooker Championship,PS3,2011.0,Sports,Koch Media,0.09,3
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS2,2010.0,Sports,Konami Digital Entertainment,0.09,3
Crash Boom Bang!,DS,2006.0,Misc,Vivendi Games,0.09,3
Dragon Tales: Dragon Seek,PS,2000.0,Platform,Ubisoft,0.09,3
NCAA March Madness 08,PS3,2007.0,Sports,Electronic Arts,0.09,3
Tom Clancy's EndWar,DS,2008.0,Strategy,Ubisoft,0.09,3
Yourself Fitness,XB,2004.0,Sports,responDESIGN,0.09,3
Tak: The Great Juju Challenge,DS,2005.0,Platform,THQ,0.09,3
NBA 2K16,PC,2015.0,Sports,Take-Two Interactive,0.09,3
Def Jam Fight For NY: The Takeover,PSP,2006.0,Action,Electronic Arts,0.09,3
NHL 2K8,PS3,2007.0,Sports,Take-Two Interactive,0.09,3
Black & White 2,PC,2005.0,Strategy,Electronic Arts,0.09,3
GripShift,PSP,2005.0,Racing,Ubisoft,0.09,3
Jenga World Tour,DS,2007.0,Misc,Atari,0.09,3
Riviera: The Promised Land,PSP,2006.0,Role-Playing,505 Games,0.09,3
The Idolmaster: Platinum Stars,PS4,2016.0,Simulation,Namco Bandai Games,0.09,3
Get Fit with Mel B,Wii,2010.0,Sports,Black Bean Games,0.09,3
Destroy All Humans! Path of the Furon,PS3,2009.0,Action,THQ,0.09,3
Resident Evil Chronicles HD,PS3,2012.0,Shooter,Capcom,0.09,3
Wonder World Amusement Park,DS,2009.0,Misc,Majesco Entertainment,0.09,3
Return Fire,PS,1996.0,Strategy,Time Warner Interactive,0.09,3
Lock's Quest,DS,2008.0,Strategy,THQ,0.09,3
Transformers: Devastation,X360,2015.0,Action,Activision,0.09,3
Wild ARMs: Alter Code F,PS2,2003.0,Role-Playing,Sony Computer Entertainment,0.09,3
Bomberman Max 2: Blue Advance,GBA,2002.0,Puzzle,Vivendi Games,0.09,3
Dora's Big Birthday Adventure,DS,2010.0,Misc,Take-Two Interactive,0.09,3
Atari Classics Evolved,PSP,2007.0,Misc,Atari,0.09,3
Pillow Pets,DS,2011.0,Adventure,GameMill Entertainment,0.09,3
SingStar: Made In Germany,PS3,2009.0,Misc,Sony Computer Entertainment,0.09,3
Kawasaki Quad Bikes,Wii,2007.0,Racing,Data Design Interactive,0.09,3
Shrek SuperSlam,XB,2005.0,Action,Activision,0.09,3
Rapid Reload,PS,1995.0,Shooter,Sony Computer Entertainment,0.09,3
New Legends,XB,2002.0,Action,THQ,0.09,3
Total Overdose: A Gunslinger's Tale in Mexico,PS2,2005.0,Shooter,Eidos Interactive,0.09,3
The Secret Saturdays: Beasts of the 5th Sun,PSP,2009.0,Action,D3Publisher,0.09,3
Island Xtreme Stunts,PS2,2002.0,Action,Electronic Arts,0.09,3
Fighting Fantasy: The Warlock of Firetop Mountain,DS,2009.0,Role-Playing,Aspyr,0.09,3
Agassi Tennis Generation,PS2,2003.0,Sports,DreamCatcher Interactive,0.09,3
Young Justice: Legacy,PS3,2013.0,Action,Namco Bandai Games,0.09,3
Metal Slug X,PS,2001.0,Shooter,Virgin Interactive,0.09,3
Samurai Shodown Anthology,PSP,,Fighting,Ignition Entertainment,0.09,3
Space Invaders Extreme,PSP,2008.0,Shooter,Square Enix,0.09,3
Driver: Renegade,3DS,2011.0,Racing,Ubisoft,0.09,3
Running Wild,PS,1997.0,Racing,989 Studios,0.09,3
Romance of the Three Kingdoms X,PS2,2005.0,Strategy,Tecmo Koei,0.09,3
Brigandine: The Legend of Forsena,PS,1998.0,Strategy,Atlus,0.09,3
Pro Evolution Soccer 2012,PC,2011.0,Action,Konami Digital Entertainment,0.09,3
MX SuperFly featuring Ricky Carmichael,GC,2002.0,Racing,THQ,0.09,3
Disney's The Haunted Mansion,XB,2003.0,Platform,Take-Two Interactive,0.09,3
Sound Novel Machi,SAT,1998.0,Adventure,ChunSoft,0.09,3
FIFA 2001: Major League Soccer,PS2,2000.0,Sports,Electronic Arts,0.09,3
I Love Puppies,DS,2010.0,Simulation,Destineer,0.09,3
Jikkyou Powerful Pro Yakyuu 14 Ketteiban,PS2,2007.0,Sports,Konami Digital Entertainment,0.09,3
Pokemon Rumble World,3DS,2015.0,Action,Nintendo,0.09,3
JASF: Jane's Advanced Strike Fighters,X360,2011.0,Simulation,Deep Silver,0.09,3
Beaterator,PSP,2009.0,Misc,Take-Two Interactive,0.09,3
Skies of Arcadia,DC,2000.0,Role-Playing,Sega,0.09,3
NASCAR: Dirt to Daytona,GC,2002.0,Racing,Infogrames,0.09,3
Demon Chaos,PS2,,Action,Konami Digital Entertainment,0.09,3
Challenge Me: Brain Puzzles 2,DS,2010.0,Puzzle,O-Games,0.09,3
Cake Mania: Main Street,DS,2011.0,Simulation,Majesco Entertainment,0.09,3
Road Trip,PS2,2002.0,Racing,Play It,0.09,3
Blood of Bahamut,DS,2009.0,Role-Playing,Square Enix,0.09,3
Damnation,PS3,2009.0,Shooter,Codemasters,0.09,3
DaGeDar,DS,2011.0,Action,GameMill Entertainment,0.09,3
Quiz Magic Academy DS: Futatsu no Jikuu Koku,DS,2010.0,Misc,Konami Digital Entertainment,0.09,3
